a,b,c,d,e,text
"4","1469316824","Tue Apr 07 05:59:45 PDT 2009","NO_QUERY","LashofSnow","@sammywilsonmp We are all doomed !!! What are you as our Environment minister going do for us !! "
"4","1469316885","Tue Apr 07 05:59:46 PDT 2009","NO_QUERY","franthestrange","@MellissaD mio means my...no idea what spazio means! hahaha I'll ask my dad tomorrow. "
"4","1469316906","Tue Apr 07 05:59:46 PDT 2009","NO_QUERY","TinyTeach","Limp Bizkit just came on ipod player-atmosphere not so tranquil but I do enjoy a bit of 'Rollin'' "
"4","1469317025","Tue Apr 07 05:59:47 PDT 2009","NO_QUERY","debs__","@NataliaAntonova Aw that would be nice  x"
"4","1469317030","Tue Apr 07 05:59:47 PDT 2009","NO_QUERY","nsane8","@bo0omstick thanks for singing to me  last night... ur a rock star in my book!!! "
"4","1469317093","Tue Apr 07 05:59:48 PDT 2009","NO_QUERY","martymcfly01","@dougiemcfly Change your name to Michelle. "
"4","1469317144","Tue Apr 07 05:59:49 PDT 2009","NO_QUERY","LadyHamlin","State testing no phones allowed T "
"4","1469317201","Tue Apr 07 05:59:49 PDT 2009","NO_QUERY","JULIEnicola","listening to justin timberlakee when i should be doing a test.   whoops  lol"
"4","1469317217","Tue Apr 07 05:59:50 PDT 2009","NO_QUERY","ellenbob","just melted choccie  listening to crude vce literature "
"4","1469317334","Tue Apr 07 05:59:51 PDT 2009","NO_QUERY","LilPecan","@anodyne2art Now you know I would only hold the door open for you if we were going somewhere together. "
"4","1469317373","Tue Apr 07 05:59:52 PDT 2009","NO_QUERY","Lisibiza","is doing tandem with marina...spanish-german "
"4","1469317401","Tue Apr 07 05:59:52 PDT 2009","NO_QUERY","andreana_9","Only working 3 days this week! "
"4","1469317453","Tue Apr 07 05:59:52 PDT 2009","NO_QUERY","netteworker","Taking baths are way better than showers, lol. Good morning! "
"4","1469317468","Tue Apr 07 05:59:52 PDT 2009","NO_QUERY","vintage714","back to hometown this coming saturday. so excited.!!! "
"4","1469317491","Tue Apr 07 05:59:53 PDT 2009","NO_QUERY","kellyxox","Goinggg to pick up my brother!! "
"4","1469317516","Tue Apr 07 05:59:53 PDT 2009","NO_QUERY","radcs","@radt yah i was meant to put a photo up...soon i hope "
"4","1469317524","Tue Apr 07 05:59:53 PDT 2009","NO_QUERY","fatrich","is watching Mobile Suit Gundam 00 S2 Episode 13  http://plurk.com/p/n1ym1"
"4","1469317525","Tue Apr 07 05:59:53 PDT 2009","NO_QUERY","bowling4shelby","Working on my Science powerpoint "
"4","1469317645","Tue Apr 07 05:59:56 PDT 2009","NO_QUERY","franthestrange","@smuffster so yummy "
"4","1469317718","Tue Apr 07 05:59:55 PDT 2009","NO_QUERY","DAlesi","....I wonder what else I can make happen. This is kinda fun, and I feel it's gonna be a good day. Will let you know how exper't is going. "
"4","1469317730","Tue Apr 07 05:59:56 PDT 2009","NO_QUERY","mystiquetur","Morning! Spring took the day off..it just got 2 darn it. I have work, errands, gonna read more &amp; work on my own novel. Have a great day! "
"4","1469317811","Tue Apr 07 05:59:57 PDT 2009","NO_QUERY","dreamweaver2215","@pinkmango77 oh, ok, good. glad I misunderstood. "
"4","1469341170","Tue Apr 07 06:04:23 PDT 2009","NO_QUERY","Mezarin","No Wind,Sun is OUT... guess I will participate in this day afterall.    Breakfast meeting with Dad and Dino at the Hilton.  Gotta Go!"
"4","1469341176","Tue Apr 07 06:04:22 PDT 2009","NO_QUERY","StephanieMxx","@thinker80 yes c ya later alligator "
"4","1469341285","Tue Apr 07 06:04:23 PDT 2009","NO_QUERY","ohsoamy","@ladycliche i'm so jealous! "
"4","1469341369","Tue Apr 07 06:04:25 PDT 2009","NO_QUERY","SuperMommy1203","@wolfmanrobby Oh cool! Thank you!  Since I'm on the computer all day anyway, this works! "
"4","1469341421","Tue Apr 07 06:04:25 PDT 2009","NO_QUERY","Content2BFab","I got it! Thank u NYS. Sorry I said you were broke "
"4","1469341428","Tue Apr 07 06:04:25 PDT 2009","NO_QUERY","brandonbutram","@kevinoshea Aim it in the middle, use the law of averages. "
"4","1469341477","Tue Apr 07 06:04:26 PDT 2009","NO_QUERY","ladyjonas14","i am talking to my bestie about the jonas brothers and how inspiring they are "
"4","1469341495","Tue Apr 07 06:04:27 PDT 2009","NO_QUERY","tweetles","@davidalangrier RU da real 1? If U R, O yeah! Totally had 2 get used 2 seeing da comic dancing seriously! Love 2 watch. Really mpressed! "
"4","1469341498","Tue Apr 07 06:04:26 PDT 2009","NO_QUERY","KSBong","@FakerParis go see it ! "
"4","1469341600","Tue Apr 07 06:04:28 PDT 2009","NO_QUERY","SunSpots_Tom","Heading to my office at SunSpots recording studios near Orlando. http://tinyurl.com/cfyvds Got some auds and radio commercials to read "
"4","1469341606","Tue Apr 07 06:04:27 PDT 2009","NO_QUERY","CaroZ","&quot;a little bit of paranoia could prolong your life...How much do you ever really know about the person sharing your room?&quot; - Law &amp; Order  "
"4","1469341618","Tue Apr 07 06:04:28 PDT 2009","NO_QUERY","SDNPhotography","@zinziii Aha! Finally figured out how to share the Google Reader shared items you'd never guess I was a developer   http://is.gd/rc5v"
"4","1469341706","Tue Apr 07 06:04:29 PDT 2009","NO_QUERY","dgnt08","Can't wait til Friday! "
"4","1469341723","Tue Apr 07 06:04:29 PDT 2009","NO_QUERY","tonypoloni","Any Suya?  http://bit.ly/cSjE http://twitpic.com/2yd0k"
"4","1469341729","Tue Apr 07 06:04:29 PDT 2009","NO_QUERY","zambonini","@joe_engle Ah, yes, very clever.... I think there may actually be some kind of real idea forming here... "
"4","1469341733","Tue Apr 07 06:04:29 PDT 2009","NO_QUERY","tinknevertalks","Hopefully this afternoon I'll be able to go driving after work. "
"4","1469341781","Tue Apr 07 06:04:30 PDT 2009","NO_QUERY","technotetris","@bradiewebbstack sway sway bradie, your so audiooo! i love you "
"4","1469341804","Tue Apr 07 06:04:30 PDT 2009","NO_QUERY","arsnalvillareal","@birlaasports Come on Arsenal  Bet �25 on the match, get �25 cashback if you lose @ http://tinyurl.com/coc9uq"
"4","1469341819","Tue Apr 07 06:04:31 PDT 2009","NO_QUERY","thesportsdiva","@missu oh ok. thanks "
"4","1469341847","Tue Apr 07 06:04:30 PDT 2009","NO_QUERY","jmarnoldd","jus woke up, had a massive headache last nite but now its gone "
"4","1469341868","Tue Apr 07 06:04:31 PDT 2009","NO_QUERY","tristanx","@petrac It is now  It's Drunknmunky, and the monkey is made of tiny fake jewels... lol it looks really gay but I bought it from ebay."
"4","1469341875","Tue Apr 07 06:04:31 PDT 2009","NO_QUERY","immanuelruby","Had a nice session with my team. #Mobile SEO. I was waiting for this session long before. now had it. hope i will implement it soon "
"4","1469341913","Tue Apr 07 06:04:31 PDT 2009","NO_QUERY","rlaro001","At work on a chillin Tuesday....    So looking forward to the weekend."
"4","1469341996","Tue Apr 07 06:04:33 PDT 2009","NO_QUERY","far1983","@ajitmoses SNS adyar... booze + pool "
"4","1469342018","Tue Apr 07 06:04:32 PDT 2009","NO_QUERY","darrengreene","@icedcoffee it should be fun with AnimalRights going "
"4","1469342130","Tue Apr 07 06:04:34 PDT 2009","NO_QUERY","AmzEF","@selenagomez Hey How Are You? "
"4","1469342144","Tue Apr 07 06:04:34 PDT 2009","NO_QUERY","huecinka","Just one day 'till my spring break! "
"4","1469342161","Tue Apr 07 06:04:34 PDT 2009","NO_QUERY","JennFowler","@Monika29 Yeah-I'm not completely thrilled w/the weather, but I do love the people and area where I live. Tradeoffs "
"4","1469342297","Tue Apr 07 06:04:36 PDT 2009","NO_QUERY","DLSS","sitting  with gf on lap, *happy*  "
"4","1469342314","Tue Apr 07 06:04:36 PDT 2009","NO_QUERY","personchap101","Revising under way...not too bad actually! Can't wait to finish though! "
"4","1469342398","Tue Apr 07 06:04:37 PDT 2009","NO_QUERY","AndrewGirdwood","@guavawrite Good to see you. I'll get some bigmouths to follow you if that helps? "
"4","1469342416","Tue Apr 07 06:04:37 PDT 2009","NO_QUERY","smartestgames","Someone somewhere liked Factory Balls 2 http://www.smartestgames.com/gotdhistory.php?id=151 "
"4","1469342428","Tue Apr 07 06:04:38 PDT 2009","NO_QUERY","georgeann13","@JoeMcIntyre it's about time "
"4","1469342558","Tue Apr 07 06:04:39 PDT 2009","NO_QUERY","kevin1984","I don't understand why WESH insist on showing Regis and Kelly instead of NBC Today or WESH 2 News. Lucky Brighthouse has on-demand "
"4","1469342646","Tue Apr 07 06:04:40 PDT 2009","NO_QUERY","ShaneSponagle","@problogger I was born in 1969 "
"4","1469342666","Tue Apr 07 06:04:40 PDT 2009","NO_QUERY","aekins","@tim_fletcher #BTB09 sounds good to me ...come and grab me for a chat on the day...great to put faces to tweeps "
"4","1469342667","Tue Apr 07 06:04:40 PDT 2009","NO_QUERY","xbloodyerinx","@dougiemcfly well then hello Mich  i love you xoxo"
"4","1469342668","Tue Apr 07 06:04:40 PDT 2009","NO_QUERY","jilliancusimano","@katiewelch - thinking about it - or maybe just moving within the bldg "
"4","1469342771","Tue Apr 07 06:04:42 PDT 2009","NO_QUERY","willou","Twitter rocks "
"4","1469342814","Tue Apr 07 06:04:42 PDT 2009","NO_QUERY","MRLOVECHILD","I'm Relaxing reading messages and finishing a project today. "
"4","1469342885","Tue Apr 07 06:04:43 PDT 2009","NO_QUERY","arsnalvillareal","@StephanErdman Tip - Bet �25 on a Champions League match and get �25 cashback if your bet loses  http://tinyurl.com/coc9uq"
"4","1469343027","Tue Apr 07 06:04:45 PDT 2009","NO_QUERY","organizedhome","@MoodyMommy HA stay away from the fancy cakes! I think a mojito solves the sweet &amp; wine tooth issue "
"4","1469343071","Tue Apr 07 06:04:46 PDT 2009","NO_QUERY","mylove_gee_MCR","@mikeyway http://twitpic.com/2xzoe - fat "
"4","1469343116","Tue Apr 07 06:04:46 PDT 2009","NO_QUERY","monicawhite","@JesusTweeter 11:04 PM in this part of the world. I could probably very much impress the four walls of my room "
"4","1469343142","Tue Apr 07 06:04:46 PDT 2009","NO_QUERY","nicole_honey","@TheFraserMills sorry, but i like seeing the sun. will try not to talk about the weather in the future  lol"
"4","1469343160","Tue Apr 07 06:04:47 PDT 2009","NO_QUERY","obaidx","@mamur Never mind.. got Mahreen's latest tweet about Charles.. "
"4","1469343169","Tue Apr 07 06:04:47 PDT 2009","NO_QUERY","MissGoogle","@austinhill Not at all  - It's just a time zone issue haha !"
"4","1469343221","Tue Apr 07 06:04:48 PDT 2009","NO_QUERY","bigalittlea","@amanda_nan welp, at least i won my office pool  Nova in 2010!"
"4","1469343256","Tue Apr 07 06:04:48 PDT 2009","NO_QUERY","lesleybrooken","http://twitpic.com/2yd13 - I was trying to look like Taylor Swift, lol... "
"4","1469343314","Tue Apr 07 06:04:49 PDT 2009","NO_QUERY","AbhishekGhose","my first lecture "
"4","1469343319","Tue Apr 07 06:04:49 PDT 2009","NO_QUERY","reillyfies","@juliebean24 I'm going to the game tonight   Will you be good to go in time for the 19th?!"
"4","1469343321","Tue Apr 07 06:04:49 PDT 2009","NO_QUERY","1MoreMonth4Izzy","@FakeCedric i just wanna make sure "
"4","1469343353","Tue Apr 07 06:04:49 PDT 2009","NO_QUERY","GunnarHafdal","Was gonna get coffee but got distracted using AppZapper "
"4","1469343372","Tue Apr 07 06:04:49 PDT 2009","NO_QUERY","Woodsy14","UNSTOPPABLE IS AMAZING. Rascal Flatts are by far the best "
"4","1469343447","Tue Apr 07 06:04:50 PDT 2009","NO_QUERY","Eric_Chambers","@TheDanishGirl Oh sorry. Well, hope you are having a good day anyway. "
"4","1469343459","Tue Apr 07 06:04:50 PDT 2009","NO_QUERY","arsnalvillareal","@Paulosantosoo1 Tip - Bet �25 on a Champions League match and get �25 cashback if your bet loses  http://tinyurl.com/coc9uq"
"4","1469343468","Tue Apr 07 06:04:50 PDT 2009","NO_QUERY","ToniC813","@incado Morning lovie! I'm glad my tweets make your day lol. I aim to please! "
"4","1469343570","Tue Apr 07 06:04:52 PDT 2009","NO_QUERY","warzabidul","@rosshill Hehe neither do I, but in London it made far more sense than here.  10,000 users in London... more social."
"4","1469343577","Tue Apr 07 06:04:52 PDT 2009","NO_QUERY","kunoichi06","@scianscythe OMG Loved Dark Alliance.  Very straight-forward but a lot of fun. "
"4","1469343679","Tue Apr 07 06:04:53 PDT 2009","NO_QUERY","netfortius","Happy 40th RFC! - we owe you our professions  http://bit.ly/cTJeF"
"4","1469343736","Tue Apr 07 06:04:54 PDT 2009","NO_QUERY","matthewross","off to the riteaid... then time to make my list of what to do today... still loving spring break "
"4","1469343796","Tue Apr 07 06:04:54 PDT 2009","NO_QUERY","tabithakristen","@mrskutcher That photo you're using is adorable "
"4","1469343890","Tue Apr 07 06:04:56 PDT 2009","NO_QUERY","Lozz_babe","@starboy_ yay!!! well dont i feel spesh! "
"4","1469343935","Tue Apr 07 06:04:56 PDT 2009","NO_QUERY","The_nikeguy","@dumbeddown boooooh to the bold :p change it  actually i want to see it "
"4","1469344069","Tue Apr 07 06:04:57 PDT 2009","NO_QUERY","firebirdhouse","@totzhatz sometimes I wish I lived in a small town  We really like visiting my inlaws- such a relaxed pace, so nice. Esp in summer!"
"4","1469344080","Tue Apr 07 06:04:57 PDT 2009","NO_QUERY","chrismathias","got an offer I can't refuse  this is gonna rock"
"4","1469344091","Tue Apr 07 06:04:57 PDT 2009","NO_QUERY","SoloxTragedy","i just remembered when i used to call rachel &quot;facial rachel&quot;  ahhahha."
"4","1469344092","Tue Apr 07 06:04:57 PDT 2009","NO_QUERY","porcupine","Spent a fun hour giving SF travel tips to some Germans. A lovely list filled with great food, bars and circus freak burlesque shows "
"4","1469344102","Tue Apr 07 06:04:58 PDT 2009","NO_QUERY","karisjayne","@kristahearne im praying baby girl  ill be there soon"
"4","1469344149","Tue Apr 07 06:04:58 PDT 2009","NO_QUERY","SandiMon","think I'll take my 'tude to bed now. Tweet you later "
"4","1469344209","Tue Apr 07 06:04:59 PDT 2009","NO_QUERY","simplyfabulous","Morning all! Some hysterical things happened on The Hills last night.. watch for my post "
"4","1469344231","Tue Apr 07 06:04:59 PDT 2009","NO_QUERY","SabsStorozuk","is working on work... and side projects "
"4","1469344237","Tue Apr 07 06:04:59 PDT 2009","NO_QUERY","Totters1","@mattilde33 Happy birthday to you! happy birthday to you! happy birthday to Matilde!!! Happy birthday to you "
"4","1469344302","Tue Apr 07 06:05:00 PDT 2009","NO_QUERY","Mom2Amara","@DiamondEmory you too! Hope today is swell "
"4","1469344331","Tue Apr 07 06:05:01 PDT 2009","NO_QUERY","dannigyrl","@Pastor_Robert very much so! "
"4","1469344348","Tue Apr 07 06:05:01 PDT 2009","NO_QUERY","jennifebragis","Snow snow snow ah april in ohio "
"4","1469344455","Tue Apr 07 06:05:02 PDT 2009","NO_QUERY","Mark_J_Murphy","@Hoodathunk So what did you have for lunch then? ... The waiting to find out is killing me !!! "
"4","1469344484","Tue Apr 07 06:05:02 PDT 2009","NO_QUERY","whatswithinu","@aussiecynic you too, my dear "
"4","1469344548","Tue Apr 07 06:05:03 PDT 2009","NO_QUERY","GolfSigma","@hotspringer Can you send me one please   www.golfsigma.com  might be something to write about after The Masters."
"4","1469344589","Tue Apr 07 06:05:04 PDT 2009","NO_QUERY","mathys","@gbozward Geotagging is already added on Moby!  thanks for the reference"
"4","1469344704","Tue Apr 07 06:05:04 PDT 2009","NO_QUERY","gjones","@strawp what sort are they? Space and my intolerance for bad coffee at home are limting factors "
"4","1469344771","Tue Apr 07 06:05:05 PDT 2009","NO_QUERY","lilroxybabe8188","@KimKeisha Happy Birthday dearrr! Can't wait for tonighttt!  Come over earlier around 8:30 or 9!"
"4","1469344942","Tue Apr 07 06:05:07 PDT 2009","NO_QUERY","CynthiaY29","@JoanneRK lmao that's just what he wants you to think "
"4","1469344943","Tue Apr 07 06:05:07 PDT 2009","NO_QUERY","padthemadlad","@jono1980 tweeple? you is down with the lingo, innit. but okay, thanks for the clarification "
"4","1469344988","Tue Apr 07 06:05:07 PDT 2009","NO_QUERY","xrocks12","Picking up my mom and going tanning "
"4","1469344996","Tue Apr 07 06:05:07 PDT 2009","NO_QUERY","Mostar","@westincolumbus That is actually an awesome idea! I'll have to check ticket prices to make sure it won't break the bank. "
"4","1469345075","Tue Apr 07 06:05:08 PDT 2009","NO_QUERY","kathryntelford","@amberbenn I would be worried for you...but since you're a superstar Im confident you will get everything done. "
"4","1469345092","Tue Apr 07 06:05:09 PDT 2009","NO_QUERY","Babybandit","@cactopus I always eat :S It's the high metabolism  Oh well. Haha!"
"4","1469345113","Tue Apr 07 06:05:08 PDT 2009","NO_QUERY","MasqueradeLand","@SmileeForMee Me 2!! ARGH!!!! EXCITED!!!! Im glad u finally get to see James Morrison!! "
"4","1469345122","Tue Apr 07 06:05:10 PDT 2009","NO_QUERY","UpwardBound","Visit @blfusa 's post for this week's Prayer &amp; Praise at:  http://p-p.blfusa.org/PPNL/pp090407.htm  . . . . . .  "
"4","1469345139","Tue Apr 07 06:05:08 PDT 2009","NO_QUERY","glaciermist06","Had to wake up to feed the baby lamb! "
"4","1469345181","Tue Apr 07 06:05:09 PDT 2009","NO_QUERY","Dutchrudder","Spent the afternoon on this steed!!! Always good 2 keep a tidy garden, lady garden   LOL  http://twitpic.com/2yd1m"
